土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,count_floor,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,time_index
臺北市中山區敬業三路１６１巷５９號,69180000.0,323006.0,64.6,6000000.0,63000,中山區,房地(土地+建物)+車位,25.07937322,121.5546027,成功里,92.01,住,,,1120717,土地1建物2車位2,一層,1,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,921211,260.2,4,2,2,有,有,坡道平面,陽台外推；,RPROMLOJRHIGFCA97DA,122.75,3.65,15.92,有,836.0,2023/7/17,58,31.17321784,28.54623584,35.93064624,8.79555501,30.90135701,63000040015.0,0.193705914,0.641888226,84.27,10375.04,54.39724453,26.95752009,0,0,0,0,0,1,0,0,0,1,19,19,0,1,0,1,0,2,0,19,"c(121.554602674001, 25.0793732167591)",臺北捷運劍南路站_BR15,603.2001183,4104.899667,5170.775354,20,3
臺北市中山區敬業三路１６２巷２５號,32550000.0,208989.0,0.0,0.0,63000,中山區,房地(土地+建物)+車位,25.07893199,121.557831,金泰里,47.09,住,,,1120728,土地1建物1車位1,三層,3,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890628,155.75,3,2,2,有,有,坡道平面,陽台外推；其他增建；,RPTOMLLJRHIGFCA87DA,77.91,0.0,8.1,有,,2023/7/28,59,29.18805321,27.20838158,31.32421936,1.152094732,32.79238703,63000040041.0,0.185761637,0.594610174,91.54,7338.63,40.59525869,20.07267693,0,0,0,0,0,1,0,0,0,1,13,14,0,2,0,1,0,1,0,13,"c(121.557830964009, 25.078931993376)",臺北捷運劍南路站_BR15,705.9560595,3883.120178,5382.806228,23,3
臺北市中山區敬業三路１６２巷６５號,26100000.0,182403.0,0.0,0.0,63000,中山區,房地(土地+建物)+車位,25.078322,121.559175,金泰里,43.31,住,,,1120702,土地1建物1車位1,四層,4,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890628,143.09,2,2,2,有,有,坡道平面,陽台外推；,RPOOMLLMPHIGFCA47DA,71.49,0.0,7.62,有,,2023/7/2,60,29.07162787,27.11271243,33.27977085,16.59935733,33.66531631,63000040041.0,0.185761637,0.594610174,91.54,7338.63,40.59525869,20.07267693,0,0,0,0,0,1,0,0,0,0,14,14,0,2,0,1,0,1,0,14,"c(121.559175002183, 25.0783220003724)",臺北捷運劍南路站_BR15,826.959276,3754.765684,5444.940829,23,3
臺北市中山區敬業三路１６２巷７５號,27650000.0,193573.0,0.0,0.0,63000,中山區,房地(土地+建物)+車位,25.07865539,121.5586249,金泰里,43.31,住,,,1120723,土地1建物1車位1,七層,7,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890628,142.84,3,2,2,有,有,坡道平面,陽台外推；,RPTNMLSJQHIGFCA38DA,71.24,0.0,7.62,有,,2023/7/23,61,30.29638002,27.93723867,34.75870376,0.0,29.29696398,63000040041.0,0.185761637,0.594610174,91.54,7338.63,40.59525869,20.07267693,0,0,0,0,0,1,0,0,0,0,14,15,0,2,0,1,0,1,0,14,"c(121.558624897878, 25.0786553905712)",臺北捷運劍南路站_BR15,767.9091404,3815.019801,5424.945002,23,3
臺北市中山區新生北路一段１１０號,9340000.0,190883.5,0.0,0.0,63000,中山區,房地(土地+建物),25.05021572,121.5279281,正義里,5.4,商,,,1120807,土地1建物1車位0,七層,7,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,771216,43.89,1,0,1,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOJRHIGFCA77DA,29.93,1.01,1.96,有,,2023/8/7,62,32.23865657,29.34151088,36.38408159,0.0,44.34985672,63000040002.0,0.115368151,0.468964041,74.99,38516.04,45.3085376,31.64271625,1,0,0,0,0,0,1,0,0,1,49,53,0,7,0,0,0,0,0,49,"c(121.527928105336, 25.0502157188254)",臺北捷運松江南京站_G15_O08,553.6465875,1268.699046,1139.730832,35,3
臺北市中山區新生北路三段１號,6050000.0,204857.5,0.0,0.0,63000,中山區,房地(土地+建物),25.06288702,121.527991,新福里,3.67,商,,,1120709,土地1建物1車位0,十層,10,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,700122,36.51,1,1,1,有,有,,,RPRNMLQLPHIGFCA08DA,25.57,0.0,0.0,有,,2023/7/9,63,31.90330939,29.04593498,35.11509431,0.0,55.14549752,63000040020.0,0.114765253,0.472442731,83.9,34865.58,48.40978592,34.83180427,0,0,0,0,0,0,0,0,0,0,55,59,0,16,1,1,2,4,0,57,"c(121.527990969609, 25.0628870190414)",臺北捷運中山國小站_O10,127.3927147,2105.394094,2018.520418,42,3
臺北市中山區新生北路三段４３號,9940000.0,188306.0,0.0,0.0,63000,中山區,房地(土地+建物),25.065407,121.528041,新庄里,6.57,住,,,1120704,土地2建物1車位0,四層,4,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,670301,51.73,1,1,1,有,有,,,RPSNMLRJQHIGFCA28EA,35.62,0.0,3.09,有,,2023/7/4,64,31.21944087,27.04600926,35.73630779,0.0,26.7148475,63000040019.0,0.097938144,0.436504217,85.65,7353.99,47.16446123,34.46754882,1,0,0,0,0,1,0,0,0,0,45,36,0,15,0,1,2,2,0,47,"c(121.528041009571, 25.0654069963216)",臺北捷運中山國小站_O10,318.2903856,2339.493062,2259.317717,45,3
臺北市中山區新生北路三段４６號,6100000.0,210345.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06433298,121.527321,恆安里,2.86,商,,,1120710,土地1建物1車位0,十層,10,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,700504,29.0,0,1,1,有,有,,陽台外推；,RPQOMLOLQHIGFCA97DA,18.82,0.0,4.95,有,746.0,2023/7/10,65,31.68968498,28.64972059,35.03043699,0.0,43.28794224,63000040010.0,0.13760855,0.526831441,75.94,38018.37,46.46017698,32.4778761,0,0,0,0,0,0,0,0,0,0,48,50,0,16,1,1,2,3,0,50,"c(121.527321004089, 25.0643329811582)",臺北捷運中山國小站_O10,180.6908977,2200.115319,2120.002645,42,3
臺北市中山區新生北路三段６１號,21900000.0,169501.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06597902,121.528078,新庄里,15.65,住,,,1120703,土地4建物1車位0,八層,8,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,650907,107.0,5,0,5,有,有,,陽台外推；,RPRNMLPLPHIGFCA97DA,74.55,0.0,17.15,有,369.0,2023/7/3,67,30.1584508,26.85657,34.24569452,0.0,31.33485058,63000040019.0,0.097938144,0.436504217,85.65,7353.99,47.16446123,34.46754882,1,0,0,0,0,1,0,0,0,0,43,31,0,14,0,1,2,2,0,45,"c(121.528077973764, 25.0659790193038)",臺北捷運中山國小站_O10,378.1848647,2395.32387,2316.425522,47,3
臺北市中山區新生北路三段６２巷１６號,24500000.0,140008.0,0.0,0.0,63000,中山區,房地(土地+建物),25.065702,121.527014,晴光里,22.8,商,,,1120719,土地1建物1車位0,五層,5,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,781130,174.99,4,2,2,有,無,,,RPPNMLQKQHIGFCA97EA,134.91,1.1,14.07,無,,2023/7/19,68,29.82641984,27.4322141,34.82639508,11.08074437,29.97430935,63000040011.0,0.143032034,0.515405019,73.13,49418.72,48.32601535,34.49506036,1,0,0,0,0,1,0,0,0,0,44,36,0,12,0,1,1,3,0,45,"c(121.527013974975, 25.0657019974039)",臺北捷運中山國小站_O10,323.5496009,2314.430816,2239.085224,34,3
臺北市中山區新生北路三段８２巷１６號,18000000.0,211590.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06702801,121.527004,圓山里,16.32,商,,,1120723,土地1建物1車位0,五層,5,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711008,85.07,4,3,2,有,無,,陽台外推；頂樓加蓋；其他增建；,RPPNMLKLQHIGFCA37DA,71.87,6.4,4.71,無,779.0,2023/7/23,69,29.96431811,27.60725911,34.16967882,0.0,29.23720784,63000040012.0,0.122477191,0.487420514,81.16,6501.12,47.69568396,32.29700072,1,0,0,0,1,1,0,0,0,0,41,24,0,11,0,1,1,3,0,42,"c(121.527004000511, 25.0670280144862)",臺北捷運中山國小站_O10,469.9786216,2442.827225,2370.603558,41,3
臺北市中山區新生北路三段８２巷２９號,6000000.0,232288.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06714549,121.5264809,圓山里,4.29,商,,,1120710,土地1建物1車位0,六層,6,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810910,25.83,1,1,1,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQLPHIGFCA08EA,15.37,0.0,0.0,有,,2023/7/10,70,31.59351015,28.62476992,34.71568209,0.0,43.08797777,63000040012.0,0.122477191,0.487420514,81.16,6501.12,47.69568396,32.29700072,1,0,0,0,1,1,0,0,0,0,38,25,0,11,0,1,1,4,0,39,"c(121.526480885933, 25.0671454868592)",臺北捷運中山國小站_O10,482.8605868,2430.281736,2360.465197,31,3
臺北市中山區新生北路三段８２號,9600000.0,233406.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06713602,121.527416,圓山里,5.86,商,,,1120706,土地1建物1車位0,八層,8,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,760126,41.13,2,1,1,有,有,,,RPWNMLTJQHIGFCA78DA,25.43,0.0,4.65,有,511.0,2023/7/6,71,32.38214982,29.07073237,36.27090769,0.0,33.58551894,63000040012.0,0.122477191,0.487420514,81.16,6501.12,47.69568396,32.29700072,1,0,0,0,0,1,0,0,0,0,41,22,0,11,0,1,1,3,0,42,"c(121.527415971052, 25.0671360153086)",臺北捷運中山國小站_O10,486.0578842,2472.998836,2399.37063,36,3
臺北市中山區新生北路二段１３３巷１２號,6500000.0,211589.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06077599,121.528261,新生里,6.17,商,,,1120702,土地1建物1車位0,二層,2,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690110,30.72,1,1,1,有,有,,陽台外推；其他增建；,RPWOMLMJPHIGFCA08DA,19.43,0.0,3.48,有,424.0,2023/7/2,74,29.0234176,27.12869002,32.99108411,5.715344392,32.40927969,63000040022.0,0.110098522,0.460837438,85.86,32188.39,47.99999998,36.47058822,0,0,0,0,0,0,1,0,0,0,61,68,0,9,1,0,0,3,0,61,"c(121.52826103453, 25.0607759948172)",臺北捷運中山國小站_O10,271.401291,1939.006109,1844.486669,43,3
臺北市中山區新生北路二段１４７號,19300000.0,191316.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06182201,121.527964,新生里,17.38,住,,,1120703,土地1建物1車位0,六層,6,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680323,100.88,3,2,2,有,無,,陽台外推；,RPVOMLLMPHIGFCA18DA,84.44,0.0,12.78,有,,2023/7/3,75,30.14850123,26.83889764,34.24057636,0.0,30.27322144,63000040022.0,0.110098522,0.460837438,85.86,32188.39,47.99999998,36.47058822,0,0,0,0,0,0,0,0,0,0,54,55,0,12,1,1,1,2,0,55,"c(121.527963979881, 25.0618220144239)",臺北捷運中山國小站_O10,164.2705811,2009.55871,1919.540461,44,3
臺北市中山區新生北路二段１５巷１之２號,20000000.0,186272.0,0.0,0.0,63000,中山區,房地(土地+建物),25.05310442,121.528439,中原里,36.0,住,,,1120713,土地1建物1車位0,二層,2,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660505,107.37,2,2,2,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKQHIGFCA08EA,91.85,0.0,15.52,無,,2023/7/13,76,30.91319538,27.77471219,34.11131428,0.0,30.21677873,63000040031.0,0.157149383,0.532663317,85.52,28966.55,58.18826562,41.13475176,1,0,0,0,0,0,2,0,0,1,67,62,0,11,0,1,0,1,0,67,"c(121.528438982334, 25.0531044160263)",臺北捷運松江南京站_G15_O08,454.4943769,1425.71979,1303.186718,46,3
臺北市中山區新生北路二段２８巷５號,44000000.0,197389.0,0.0,6000000.0,63000,中山區,房地(土地+建物)+車位,25.05399101,121.526363,康樂里,19.88,,,,1120725,土地1建物1車位2,十三層,13,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780517,222.91,4,2,2,有,有,坡道平面,增建項目：陽台外推、陽台增建,RPPOMLSJQHIGFCA08DA,173.87,1.2,15.05,有,844.0,2023/7/25,77,30.84235529,28.69137038,34.02299954,0.0,19.1321268,63000040005.0,0.124056999,0.487007544,70.69,16690.03,49.85540772,37.99884324,0,0,0,0,0,0,1,0,0,1,86,67,0,12,2,1,0,2,0,86,"c(121.526363036375, 25.0539910118347)",臺北捷運松江南京站_G15_O08,680.6057677,1292.074385,1177.208319,34,3
臺北市中山區新生北路二段４１巷７之１號,7500000.0,116189.0,0.0,0.0,63000,中山區,房地(土地+建物),25.05538002,121.52819,中原里,18.94,住,,,1120813,土地1建物1車位0,一層,1,四層,公寓(5樓含以下無電梯),住家用,加強磚造,570509,64.55,3,2,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPJRHIGFCA87EA,64.55,0.0,0.0,無,,2023/8/13,79,29.85639769,26.69623906,34.01924582,0.0,36.96389272,63000040031.0,0.157149383,0.532663317,85.52,28966.55,58.18826562,41.13475176,0,0,0,0,0,0,1,0,0,1,73,70,0,10,1,1,0,2,0,73,"c(121.52819003981, 25.0553800189194)",臺北捷運松江南京站_G15_O08,577.5316722,1531.012803,1416.978,55,3
臺北市中山區新生北路二段６８巷８號,27120000.0,205128.0,46.25,0.0,63000,中山區,房地(土地+建物)+車位,25.05669011,121.5266692,中山里,11.39,商,,,1120718,土地1建物1車位1,七層,7,十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050602,132.21,2,1,1,有,有,坡道平面,,RPVOMLKKQHIGFCA97DA,61.26,6.01,3.01,有,735.0,2023/7/18,84,29.47192314,27.81628272,33.8440398,5.782074204,36.079206,63000040006.0,0.146443515,0.507402639,73.41,40896.36,42.89953369,31.70835099,0,0,0,0,0,0,1,0,0,1,73,74,0,7,2,1,0,2,0,73,"c(121.526669227298, 25.0566901103857)",臺北捷運雙連站_R12,626.9087332,1501.55277,1397.591598,7,3
臺北市中山區新生北路二段８３號,34000000.0,209760.0,0.0,0.0,63000,中山區,房地(土地+建物),25.05709638,121.527982,中原里,22.78,住,,,1120717,土地2建物1車位0,五層,5,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,731218,162.09,4,2,2,有,有,,陽台外推；其他增建；,RPRNMLLKQHIGFCA57DA,135.12,0.0,15.79,有,694.0,2023/7/17,85,31.06130507,29.2210183,34.98452138,0.144348275,30.57111586,63000040031.0,0.157149383,0.532663317,85.52,28966.55,58.18826562,41.13475176,0,0,0,0,0,0,1,0,0,1,68,65,0,10,2,1,0,3,0,68,"c(121.527982000973, 25.0570963812327)",臺北捷運行天宮站_O09,629.5911792,1630.534707,1523.694516,39,3
臺北市中山區新生北路二段９６號,6050000.0,188768.0,0.0,0.0,63000,中山區,房地(土地+建物),25.05913599,121.527228,聚盛里,2.98,商,,,1120730,土地3建物1車位0,七層,7,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711224,32.05,0,0,1,有,有,,其他增建；,RPPPMLQKQHIGFCA08DA,22.38,0.0,2.85,有,,2023/7/30,86,29.0723807,27.46510836,32.86553187,10.15448374,27.58562721,63000040007.0,0.105691057,0.433333333,73.27,33383.92,47.58543832,37.07280831,0,0,0,0,0,0,1,0,0,0,72,71,0,12,2,1,0,3,0,72,"c(121.527227964963, 25.0591359916419)",臺北捷運中山國小站_O10,408.0646078,1733.834098,1637.490727,41,3
臺北市中山區明水路３９７巷１９弄１０號,38500000.0,282486.0,0.0,0.0,63000,中山區,房地(土地+建物)+車位,25.078473,121.548238,永安里,25.11,住,,,1120707,土地1建物1車位1,六層,6,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880125,136.29,3,2,2,有,有,坡道平面,,RPPPMLPJPHIGFCA77DA,76.44,0.0,8.9,有,,2023/7/7,87,32.84354198,29.41398755,36.63909463,0.0,45.04311251,63000040016.0,0.199924462,0.637164799,84.96,27316.52,51.66884816,29.95746073,0,0,0,0,0,0,0,0,0,0,19,32,0,10,1,2,0,2,0,19,"c(121.548237959644, 25.0784730003581)",臺北捷運大直站_BR14,195.3210367,4434.976305,4645.914357,24,3
臺北市中山區松江路３７巷８號,12700000.0,275488.0,0.0,0.0,63000,中山區,房地(土地+建物),25.04750698,121.533592,朱園里,13.04,住,,,1120728,土地1建物1車位0,四層,4,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950113,46.1,1,1,1,有,無,,陽台外推；夾層；其他增建；,RPWOMLSKQHIGFCA88DA,23.89,0.0,6.49,有,820.0,2023/7/28,94,28.98277879,27.23921273,30.84594136,0.479095372,34.11990869,63000040036.0,0.178653113,0.603303685,82.12,16118.29,52.37444481,34.43799111,0,0,0,0,0,2,1,0,0,0,32,41,0,5,0,2,0,0,0,32,"c(121.533592008768, 25.0475069810858)",臺北捷運松江南京站_G15_O08,544.8385561,1804.640649,1675.92145,17,3
臺北市中山區林森北路１０２號,7600000.0,204595.0,0.0,0.0,63000,中山區,房地(土地+建物),25.050731,121.524835,正得里,3.05,商,,,1120808,土地1建物1車位0,九層,9,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770415,36.84,0,0,0,無,有,,,RPPNMLMLQHIGFCA57DA,23.6,0.0,5.0,有,,2023/8/8,97,31.31572767,29.64711235,33.99841652,0.0,44.71991131,63000040003.0,0.151625646,0.554542692,76.72,24765.25,51.00083401,37.23936612,1,0,0,0,0,0,0,0,0,3,61,60,0,5,2,1,0,0,0,61,"c(121.524835015426, 25.0507309963232)",臺北捷運中山站_G14_R11,601.4144852,987.2198899,861.7004243,35,3
臺北市中山區林森北路１０７巷３０號,5800000.0,212376.0,0.0,0.0,63000,中山區,房地(土地+建物),25.05000399,121.526051,正義里,4.17,商,,,1120728,土地1建物1車位0,七層,7,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,711115,27.31,1,1,1,有,有,,陽台外推；,RPPNMLLKQHIGFCA37DA,18.26,0.0,3.05,有,,2023/7/28,99,29.20837069,27.31558171,31.00223068,0.132764035,34.23477181,63000040002.0,0.115368151,0.468964041,74.99,38516.04,45.3085376,31.64271625,1,0,0,0,0,0,1,0,0,1,51,44,0,7,2,1,0,0,0,51,"c(121.526050978119, 25.0500039919512)",臺北捷運善導寺站_BL13,642.7039896,1079.307582,950.7155835,41,3
臺北市中山區林森北路１０７巷８２號,7000000.0,172840.0,0.0,0.0,63000,中山區,房地(土地+建物),25.049559,121.527588,正義里,11.11,商,,,1120706,土地1建物1車位0,四層,4,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831205,40.5,1,1,1,有,有,,夾層；,RPVPMLRJPHIGFCA58DA,20.77,1.0,3.1,有,,2023/7/6,100,32.39101922,28.52561889,36.08923448,0.0,35.90211586,63000040002.0,0.115368151,0.468964041,74.99,38516.04,45.3085376,31.64271625,1,0,0,0,0,0,1,0,0,0,50,48,0,8,0,0,0,0,0,50,"c(121.527587967705, 25.0495589967117)",臺北捷運松江南京站_G15_O08,618.1850876,1219.844432,1090.246094,29,3
臺北市中山區林森北路２５９巷９號,5400000.0,172359.0,0.0,0.0,63000,中山區,房地(土地+建物),25.05438199,121.5260639,康樂里,5.15,商,,,1120731,土地1建物1車位0,五層,5,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730922,31.33,1,0,1,有,有,,其他增建；,RPTOMLLMPHIGFCA97DA,18.37,6.44,0.0,有,738.0,2023/7/31,102,29.25191586,26.6878485,31.86419171,0.0,25.78357765,63000040005.0,0.124056999,0.487007544,70.69,16690.03,49.85540772,37.99884324,0,0,0,0,0,0,1,0,0,1,87,74,0,12,2,1,0,2,0,87,"c(121.52606388625, 25.0543819857083)",臺北捷運雙連站_R12,669.405432,1292.050726,1179.879109,39,3
臺北市中山區林森北路４１３號,11500000.0,174163.5,0.0,0.0,63000,中山區,房地(土地+建物),25.05976199,121.525709,聚盛里,6.29,商,,,1120804,土地2建物1車位0,十層,10,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,730927,66.03,2,1,1,有,有,,陽台外推；,RPSNMLPLQHIGFCA18DA,50.89,0.0,3.01,有,,2023/8/4,105,31.27274894,29.51172795,33.04236726,0.335713002,42.85853576,63000040007.0,0.105691057,0.433333333,73.27,33383.92,47.58543832,37.07280831,0,0,0,0,0,0,1,0,0,0,70,72,0,9,2,1,0,3,0,70,"c(121.52570899647, 25.0597619940805)",臺北捷運中山國小站_O10,351.1809746,1690.137093,1602.800297,39,3
臺北市中山區林森北路４１６巷１號,7650000.0,171294.0,0.0,0.0,63000,中山區,房地(土地+建物),25.05979121,121.5250618,聚盛里,4.39,商,,,1120707,土地1建物1車位0,六層,6,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,650909,44.66,1,1,1,有,有,,,RPPRMLMLQHIGFCA97DA,31.21,0.0,3.17,有,,2023/7/7,106,32.78449576,29.23467283,36.68920568,0.0,42.52678513,63000040007.0,0.105691057,0.433333333,73.27,33383.92,47.58543832,37.07280831,0,0,0,0,0,0,1,0,0,0,67,79,0,8,2,2,0,5,0,67,"c(121.525061829726, 25.0597912050131)",臺北捷運中山國小站_O10,372.7150423,1654.635123,1570.6492,47,3
臺北市中山區林森北路５３６號,16280000.0,294187.0,3.01,1300000.0,63000,中山區,房地(土地+建物)+車位,25.063898,121.525544,恆安里,5.02,商,,,1120814,土地1建物1車位1,四層,4,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940826,53.94,2,2,1,有,有,塔式車位,陽台外推；夾層；其他增建；,RPQPMLRKQHIGFCA28DA,25.37,1.28,3.22,有,,2023/8/14,111,31.3625708,27.14363711,34.95786773,0.0,34.20815862,63000040010.0,0.13760855,0.526831441,75.94,38018.37,46.46017698,32.4778761,0,0,0,0,1,0,0,0,0,0,49,50,0,11,0,2,0,3,0,49,"c(121.525544040615, 25.0638980022929)",臺北捷運中山國小站_O10,171.4087953,2067.693848,1994.249111,18,3
臺北市中山區林森北路６２８號,23880000.0,180213.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06743701,121.525567,圓山里,21.92,商,,,1120729,土地2建物1車位0,四層,4,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,630806,132.51,1,1,2,有,有,,,RPOQMLLJQHIGFCA47DA,132.51,0.0,0.0,有,720.0,2023/7/29,114,30.20046058,27.22440575,33.59299445,0.0,31.13521044,63000040012.0,0.122477191,0.487420514,81.16,6501.12,47.69568396,32.29700072,0,0,0,0,1,1,0,0,0,0,36,26,0,9,0,1,1,3,0,37,"c(121.52556700703, 25.0674370094517)",臺北捷運中山國小站_O10,527.7518967,2419.861301,2354.55945,49,3
臺北市中山區樂群二路３０巷６６號,163500000.0,513180.0,87.98,6000000.0,63000,中山區,房地(土地+建物)+車位,25.078049,121.553455,成功里,80.58,住,,,1120723,土地1建物1車位2,八層,8,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010724,394.89,0,0,0,無,有,坡道平面,毛胚屋；,RPPNMLLLQHIGFCA47DA,169.59,12.06,20.72,有,825.0,2023/7/23,116,30.24173366,27.8442363,34.67741745,0.0,30.07152027,63000040015.0,0.193705914,0.641888226,84.27,10375.04,54.39724453,26.95752009,0,0,0,0,0,1,0,0,0,0,11,13,0,0,0,1,0,1,0,11,"c(121.553455023818, 25.078049001786)",臺北捷運大直站_BR14,702.6136402,4056.760912,4986.268762,11,3
